god1,god2,nodes,plies_played,min_depth_reached,mean_depth_reached,final_eval,mean_eval,max_abs_eval,is_decisive,ended_early,evals,seconds
ApolloV2,Zeus,200000,8,4,7.375,84,116.375,199,false,false,130;148;133;50;199;100;87;84,2.9565594
ApolloV2,Eros,200000,8,6,8.25,-486,-481.625,502,false,false,-494;-462;-458;-474;-502;-491;-486;-486,2.2652853
ApolloV2,Ares,200000,8,3,5.625,318,261.75,346,false,false,223;193;210;346;242;325;237;318,3.4001942
ApolloV2,Selene,200000,8,3,6.125,893,818.625,893,false,false,825;752;735;863;797;875;809;893,3.7104862
ApolloV2,Hippolyta,200000,8,5,9.75,236,259.125,417,false,false,164;213;161;298;349;417;235;236,3.34478
ApolloV2,Scylla,200000,8,3,5.625,-519,-415.5,519,false,false,-301;-407;-394;-470;-400;-396;-437;-519,3.153066
ApolloV2,Charon,200000,8,3,6.5,-2424,-2342.875,2424,false,false,-2290;-2276;-2408;-2208;-2294;-2424;-2419;-2424,3.0657976
ApolloV2,Pegasus,200000,8,4,7.875,1613,1576.875,1636,false,false,1466;1457;1586;1636;1612;1621;1624;1613,3.025511
ApolloV2,Hydra,200000,8,2,5.375,179,210.75,327,false,false,141;99;275;171;327;323;171;179,3.2639933
ApolloV2,Asteria,200000,8,3,6.0,224,195.5,262,false,false,248;216;156;173;95;262;190;224,3.846128
ApolloV2,ApolloV2,200000,8,3,5.375,23,-1.75,61,false,false,-35;14;-22;27;-61;20;20;23,1.8346028
ApolloV2,Medusa,200000,8,4,9.5,-90,-58.125,220,false,false,22;-72;-220;60;29;-104;-90;-90,1.4948832
ApolloV2,Iris,200000,8,4,7.75,1314,1285.875,1352,false,false,1352;1303;1312;1255;1265;1172;1314;1314,1.3610642
ApolloV2,Castor,200000,8,3,7.75,192,215.375,246,false,false,238;244;196;226;234;147;246;192,1.570415
ApolloV2,Proteus,200000,8,3,6.125,1164,982.0,1164,false,false,777;814;929;969;975;1115;1113;1164,6.390633
ApolloV2,CharonV2,200000,8,3,7.375,-1146,-1233.125,1352,false,false,-1352;-1265;-1249;-1210;-1248;-1163;-1232;-1146,1.4915566
ApolloV2,Nike,200000,8,4,6.625,1151,1149.0,1282,false,false,975;1101;1151;1282;1210;1088;1234;1151,1.5204852
ApolloV2,Nemesis,200000,8,3,6.625,-857,-755.5,950,false,false,-615;-600;-610;-616;-857;-939;-950;-857,1.550839
ApolloV2,Bellerophon,200000,8,4,6.875,749,830.375,957,false,false,957;892;882;836;787;780;760;749,1.4608854
ApolloV2,Chronus,200000,8,3,6.375,969,858.0,1034,false,false,640;792;789;888;795;957;1034;969,1.4396456
ApolloV2,Poseidon,200000,8,3,5.25,-2856,-1623.375,2856,false,false,-496;-1127;-1229;-1749;-1924;-1533;-2073;-2856,3.7287264
ApolloV2,Theseus,200000,8,3,7.0,593,791.375,898,false,false,898;884;893;887;801;760;615;593,1.5020015
ApolloV2,Jason,200000,8,4,7.0,1075,1137.5,1306,false,false,1240;1306;1158;1143;1048;1093;1037;1075,1.5661423
ApolloV2,Chronus4T,200000,8,3,7.625,820,774.25,864,false,false,640;745;793;685;864;808;839;820,1.3921479
ApolloV2,Achilles,200000,8,3,6.5,249,371.625,522,false,false,522;498;408;374;302;277;343;249,2.129368
ApolloV2,Chronus3T,200000,8,3,8.0,819,765.875,896,false,false,661;745;678;685;896;838;805;819,1.4187531
ApolloV2,Terpsichore,200000,8,3,7.25,-1243,-678.75,1243,false,false,85;-94;-389;-756;-967;-906;-1160;-1243,2.2925177
ApolloV2,Stymphalians,200000,8,2,5.5,1342,1290.625,1360,false,false,1285;1237;1240;1325;1289;1360;1247;1342,4.4561257
Medusa,Mortal,200000,8,5,8.625,1815,1739.5,1851,false,false,1584;1658;1710;1747;1851;1736;1815;1815,1.462099
ApolloV2,Polyphemus,200000,8,3,4.625,1190,1235.875,1381,false,false,1381;1286;1267;1296;1130;1276;1061;1190,10.713866
Medusa,Pan,200000,8,5,10.0,2445,1028.625,2445,false,false,183;226;425;598;1149;1441;1762;2445,1.4249485
Medusa,Artemis,200000,8,5,8.125,-489,-414.125,489,false,false,-361;-400;-350;-344;-441;-439;-489;-489,1.6521175
Medusa,Hephaestus,200000,8,5,10.125,-1230,-969.625,1230,false,false,-927;-914;-895;-895;-865;-976;-1055;-1230,1.4753195
Medusa,Athena,200000,8,3,9.625,-274,-326.25,443,false,false,-443;-397;-296;-300;-382;-315;-203;-274,1.4578755
Medusa,Atlas,200000,8,4,7.75,221,332.375,540,false,false,540;419;352;330;302;215;280;221,1.5714753
Medusa,Minotaur,200000,8,4,8.875,374,324.125,465,false,false,368;465;318;286;239;272;271;374,1.4711969
Medusa,Demeter,200000,8,4,9.375,-1694,-1156.375,1694,false,false,-673;-665;-597;-1077;-1157;-1694;-1694;-1694,1.6248748
Medusa,Apollo,200000,8,4,9.625,-335,-135.125,371,false,false,-210;-242;-371;75;-55;-32;89;-335,1.3547486
Medusa,Prometheus,200000,8,3,8.0,-2533,-1482.0,2533,false,false,-800;-944;-990;-990;-1689;-1894;-2016;-2533,1.8605845
Medusa,Urania,200000,8,3,8.5,-905,-656.25,905,false,false,-336;-414;-473;-684;-758;-777;-903;-905,1.4929004
Medusa,Hermes,200000,8,3,6.0,10,203.375,481,false,false,481;198;249;181;205;136;167;10,2.870288
Medusa,Limus,200000,8,5,9.875,-555,-35.25,555,false,false,251;241;199;170;14;-243;-359;-555,1.38513
Medusa,Hera,200000,8,4,8.375,524,545.75,794,false,false,794;681;650;526;466;393;332;524,1.5119269
Medusa,Hypnus,200000,8,4,10.625,-900,-839.375,933,false,false,-635;-772;-767;-918;-911;-933;-879;-900,1.3907716
Medusa,Harpies,200000,8,5,10.875,-1283,-1055.875,1283,false,false,-815;-771;-991;-1182;-1069;-1192;-1144;-1283,1.4834613
Medusa,Aphrodite,200000,8,4,8.5,-325,-129.5,325,false,false,77;-23;-62;-88;-162;-224;-229;-325,1.478451
Medusa,Persephone,200000,8,4,10.0,269,249.0,381,false,false,159;257;184;127;381;318;297;269,1.4049733
Medusa,Graeae,200000,8,3,7.875,757,748.875,907,false,false,589;658;691;907;796;836;757;757,4.9294496
Medusa,Hades,200000,8,5,9.625,3267,1815.5,3267,false,false,1436;1396;1333;1421;1772;1832;2067;3267,1.3785259
Medusa,Aeolus,200000,8,3,7.75,-1138,-905.875,1138,false,false,-703;-621;-851;-907;-917;-988;-1122;-1138,2.175238
Medusa,Hestia,200000,8,5,9.875,-1278,-928.625,1278,false,false,-673;-737;-709;-932;-984;-984;-1132;-1278,1.6737751
Medusa,Europa,200000,8,3,6.5,-395,-278.25,395,false,false,-97;-236;-298;-283;-270;-338;-309;-395,1.6440687
Medusa,Bia,200000,8,5,10.125,-455,-227.0,616,false,false,-163;-55;-247;-114;-83;-83;-616;-455,1.340636
Medusa,Maenads,200000,8,5,9.375,170,236.875,431,false,false,367;301;431;145;92;247;142;170,1.2224965
Medusa,Clio,200000,8,4,9.25,-1353,-668.375,1353,false,false,-212;-258;-276;-665;-983;-580;-1020;-1353,1.4769835
Medusa,Morpheus,200000,8,3,7.5,-1153,-284.875,1153,false,false,86;-193;-131;-181;-217;-245;-245;-1153,4.9186
Medusa,Zeus,200000,8,4,8.875,-654,-575.25,654,false,false,-487;-517;-565;-620;-627;-566;-566;-654,1.5393572
Medusa,Eros,200000,8,5,9.0,831,575.625,831,false,false,385;449;507;457;676;560;740;831,1.3960439
Medusa,Ares,200000,8,5,7.5,824,696.5,824,false,false,661;612;766;650;643;680;736;824,1.7862874
Medusa,Selene,200000,8,3,7.125,1007,800.75,1007,false,false,855;713;694;697;635;843;962;1007,1.8541777
Medusa,Scylla,200000,8,5,8.375,556,459.375,556,false,false,533;511;496;527;367;300;385;556,1.678116
Medusa,Hippolyta,200000,8,7,11.25,93,-35.625,361,false,false,-340;-361;-145;171;171;29;97;93,1.846671
Medusa,Charon,200000,8,3,8.5,-604,-382.875,604,false,false,-395;-378;-258;-157;-232;-435;-604;-604,1.5122459
Medusa,Pegasus,200000,8,5,9.0,1177,671.25,1177,false,false,789;677;627;550;617;395;538;1177,1.5049297
Medusa,Hydra,200000,8,4,8.25,-1469,-842.5,1469,false,false,-341;-541;-681;-728;-728;-783;-1469;-1469,1.6215758
Medusa,ApolloV2,200000,8,3,8.75,-96,44.25,150,false,false,-22;66;139;101;30;150;-14;-96,1.4897051
Medusa,Asteria,200000,8,5,8.0,-287,-108.875,287,false,false,44;-32;-91;-139;-129;-114;-123;-287,2.5440357
Medusa,Medusa,200000,8,6,10.25,9989,1932.0,9989,true,false,93;60;317;766;1014;1414;1803;9989,1.3338428
Medusa,Iris,200000,8,5,9.125,663,614.875,732,false,false,609;454;474;660;664;732;663;663,1.4394672
Medusa,Castor,200000,8,3,8.875,-424,-333.125,424,false,false,-337;-282;-250;-222;-352;-374;-424;-424,1.6578819
Medusa,Proteus,200000,8,3,7.5,150,186.875,314,false,false,175;179;213;314;261;131;72;150,4.500194
Medusa,CharonV2,200000,8,5,9.5,-168,-4.625,220,false,false,-80;43;-26;220;-30;83;-79;-168,1.4944819
Medusa,Nike,200000,8,3,8.875,1146,668.875,1146,false,false,277;333;549;637;620;870;919;1146,1.4283016
